descriptions
Seeking a Suspect<|level|>6<|quest_giver|>Private Hawthidon<|quest_giver_loc|>Blacklake District<|quest_ender|>Private Hawthidon<|quest_ender_location|>Blacklake District<|previous_quest|>The Trail of the Crown<|next_quest|>The Dead Rats<|objective|>Search Gothwan's known hangouts for clues to his current whereabouts.<|description|>Our best hope for finding Karzov and the stolen Crown lies with the Nasher cutpurse Gothwan Cooper who took part of the theft. I've marked a few of his known haunts on your map. Investigate those areas, and see if you can turn up some clue to where he may be hiding.
Preying on the Poor<|level|>6<|quest_giver|>Elmira<|quest_giver_loc|>Blacklake District<|quest_ender|>Elmira<|quest_ender_location|>Blacklake District<|previous_quest|><|next_quest|><|objective|>Recover Stolen Goods from the Nashers.<|description|>The Nashers claim to be revolutionaries, but they're just another street gang! They steal from the poor, claiming it's to overthrow a tyrant, but all they really want is to line their own pockets! Well, no more. I've still got a little coin, and I'll pay you well to recover some of the things they've stolen from us.
The Dead Rats<|level|>6<|quest_giver|>Private Hawthidon<|quest_giver_loc|>Blacklake District<|quest_ender|>Private Hawthidon<|quest_ender_location|>Blacklake District<|previous_quest|>Seeking a Suspect<|next_quest|>Nashing of Teeth, Hot on the Trail<|objective|>Raid the Dead Rats' hideout to find Gothwan Cooper and learn where Karzov is hiding.<|description|>We aren't the only ones who want Gothwan to reveal the location of Karzov and the Crown. A gang of wererat thieves, known as the Dead Rats, caught wind of his involvement and kidnapped him. The Nashers abandoned Gothwan to his fate, so if you can rescue him he will likely tell us everything he knows. The Dead Rats lair in the sewers here sic. I'll mark a known entry on your map, but be careful. Gothwan is no doubt being kept deep within their nest.
Signs of Life<|level|>1<|quest_giver|><|quest_giver_loc|>Neverwinter Fields<|quest_ender|>Lt. Linkletter<|quest_ender_location|>Neverwinter Fields<|previous_quest|><|next_quest|>Battlefield Triage<|objective|>Equip yourself and heal up at Linkletter's Campfire.<|description|>Your ship was attacked by a dracolich as it entered Neverwinter's harbor and sank. You recover consciousness lying on the beach beneath the city's south wall.
Battlefield Triage<|level|>1<|quest_giver|>Lt. Linkletter<|quest_giver_loc|>Neverwinter Fields<|quest_ender|>Dell McCourt<|quest_ender_location|>Neverwinter Fields<|previous_quest|>Signs of Life<|next_quest|>Broken Arrow<|objective|>Give First Aid to the Wounded Soldiers on the Battlefield.<|description|>Although we stopped Valindra's main force, the battle is far from over. The battlefield is crawling with mindless undead who lost their masters in the fighting. To make matters worse the enemy is raising our dead to use against us! Acolyte Neyman is performing a ritual of Kelemvor to lay the newly dead to rest. That is sure to draw an attack here. I must stay and make sure Neyman finishes her ritual. Could you search the battlefield for any wounded we missed and send them here? After you finish with the wounded, go to Dell McCourt's camp and tell him our situation.
Broken Arrow<|level|>1<|quest_giver|>Dell McCourt<|quest_giver_loc|>Neverwinter Fields<|quest_ender|>Private Hawthidon<|quest_ender_location|>Neverwinter Fields<|previous_quest|>Battlefield Triage<|next_quest|>Sleeping Dragon Bridge<|objective|>Collect Arrows from the battlefield.<|description|>I'm afraid I have a gruesome task for ye. We've driven Valindra's main army off, but her Red Wizard allies are still harassing us with summoned undead. Private Hawthidon is trying to drive them off with his archers, but they're short on ammo. Search the battlefield and scavenge some arrows from the dead, then take them to Hawthidon.
Rags to Riches<|level|>4<|quest_giver|>Sergeant Knox<|quest_giver_loc|>Protector's Enclave<|quest_ender|>Sergeant Knox<|quest_ender_location|>Protector's Enclave<|previous_quest|>Sleeping Dragon Bridge<|next_quest|>The Theft of the Crown<|objective|>Get Fashion Clothing from the Supply Sergeant.<|description|>I understand you lost quite a few of your belongings when the ship you were on was destroyed by the dracolich. I can't offer you much, but I can supply you with some off-duty clothing. I'm sure you're going to want to relax and get out of your combat gear at some point. Talk to Supply Sergeant Quinn. He's just west of here through that tunnel. He'll get you sorted out.
Sleeping Dragon Bridge<|level|>1<|quest_giver|>Private Hawthidon<|quest_giver_loc|>Neverwinter Fields<|quest_ender|><|quest_ender_location|>Protector's Enclave<|previous_quest|>Broken Arrow<|next_quest|>Rags to Riches<|objective|>Kill Undead Soldiers. Go to Sleeping Dragon Bridge.<|description|>More undead are attacking Neverwinter! They are boiling out of Red Wizards. Please go to the bridge and aid the defenders! Destroy the Undead Soldiers near the gate to our north so it may be opened safely. Then talk to Tempus grant you strength!
Vital Supplies<|level|>4<|quest_giver|>Corporal Benton<|quest_giver_loc|>Protector's Enclave<|quest_ender|>Corporal Benton<|quest_ender_location|>Driftwood Tavern<|previous_quest|><|next_quest|><|objective|>Collect Luskan Ale, Sword Coast Brandy, Waterdeep Sweetmeats, at the market and deliver them to the Driftwood Tavern.<|description|>Could you do me a big favor? I'm a quartermaster for the City Guard. Our barracks were damaged in the attack, so the officers are using the Driftwood Tavern as a temporary headquarters. I'm supposed to deliver provisions there for their planning meeting, but Lord Neverember just summoned me to go over some paperwork. Neverember hates to be kept waiting! Could you pick up the supplies from the market and deliver them for me? Here's a list. Just keep heading south.
The Theft of the Crown<|level|>4<|quest_giver|>Sergeant Knox<|quest_giver_loc|>Protector's Enclave<|quest_ender|>Sergeant Knox<|quest_ender_location|>Protector's Enclave<|previous_quest|>Rags to Riches<|next_quest|>Finding Honor<|objective|>Investigate the Vaults beneath the Hall of Justice.<|description|>I got a report about some disturbances in the vaults beneath the Hall of Justice. The guard are spread thin after the last attack, but you've proven yourself more than capable, so I'd like to ask you to look into it for me. I've told the gate guard you're coming. He'll let you into the vault.
Finding Honor<|level|>4<|quest_giver|>Sergeant Knox<|quest_giver_loc|>Protector's Enclave<|quest_ender|>Sergeant Knox<|quest_ender_location|>Protector's Enclave<|previous_quest|>The Theft of the Crown<|next_quest|>The Trail of the Crown<|objective|>Interrogate the thief named Honor. She is hiding out in the ruined building across from the Driftwood Tavern in Protector's Enclave.<|description|>The Nashers have stolen the Crown of Neverwinter from the vault, but we still have a chance to recover it. We just need to catch the two thieves who escaped, and trace where the Nashers are hiding Crown. We know that one of thieves, a sly rogue called "Honor" Reigh, uses a ruined building near the Driftwood Tavern as her hideout. The Nashers will flee if they see me or my squad approach, but you might be able to corner here, and find out if Honor still has the Crown.
Evacuate Blacklake<|level|>6<|quest_giver|>Scout Stone<|quest_giver_loc|>Blacklake District<|quest_ender|>Scout Stone<|quest_ender_location|>Blacklake District<|previous_quest|><|next_quest|>Firestarters<|objective|>Rescue Neverwinter's Citizens from the Blacklake District.<|description|>Hello there. Are you the one the higher ups sent to help me clean up this mess? Well, let me fill you in: the situation in Blacklake is bad. These "Sons of Alagondar" have driven off most of the citizenry, but some refuse to leave their homes. The Nashers responded by boarding them up in therem robbing anyone in the street and setting fire to buildings. The first thing we're going to need to do is rescue any trapped citizens we can find.
Firestarters<|level|>6<|quest_giver|>Scout Stone<|quest_giver_loc|>Blacklake District<|quest_ender|>Scout Stone<|quest_ender_location|>Blacklake District<|previous_quest|>Evacuate Blacklake<|next_quest|>Dirty Deeds<|objective|>Defeat 2 Nasher Hexers and put and end to their rampage.<|description|>Not content to spout their rhetoric and terrorize people in the streets, the Nashers are starting fires as well. They don't have much that will light in this slime covered mess. But their magicians, the Hexers, are able to set fires with magic. Kill them, and I think we'll have fewer property fires.
Dirty Deeds<|level|>8<|quest_giver|>Scout Stone<|quest_giver_loc|>Blacklake District<|quest_ender|>Scout Stone<|quest_ender_location|>Blacklake District<|previous_quest|>Firestarters<|next_quest|><|objective|>Track down the Nasher thief and recover the Stolen Deeds.<|description|>Now that we've done some good for the people of Blacklake, there's a small problem we need to take care of. The Nashers have stolen a set of deeds that were in the possession of Lord Neverember. They were not legally obtained, so who knows what they plan to use them for. Personally, I'd rather not find out! The thief escaped to Blacklake District. Hunt the thief down and retrieve the deeds.
Nashing of Teeth<|level|>6<|quest_giver|>Private Hawthidon<|quest_giver_loc|>Blacklake District<|quest_ender|>Zoey Fargo<|quest_ender_location|>Blacklake District<|previous_quest|>Seeking a Suspect<|next_quest|>Close to the Crown<|objective|>Fight Nashers in the neighborhood called the Tatters, then meet with Zoey Fargo.<|description|>According to Gothwan's information, Karzov is hiding in a safe house nearby, while the Crown is hidden in their headquarters. Before we can move against either, we need to reduce the number of potential reinforcements. A trek through the Tatters should provide ample opportunity for that. When you're cleared the area, meet with Private Zoey Fargo. She's keeping watch over the safe house where Karzov is hiding.
Close to the Crown<|level|>5<|quest_giver|>Zoey Fargo<|quest_giver_loc|>Blacklake District<|quest_ender|>Zoey Fargo<|quest_ender_location|>Blacklake District<|previous_quest|>Nashing of Teeth, Hot on the Trail<|next_quest|>Lakefront Property, Cornering Karzov<|objective|>Raid the Nasher Safehouse in search of Karzov.<|description|>The Nashers set fire to the safe house to cover their escape, but I didn't see Karzov leave. We might still have a chance to catch him here. Oh, and I'm coming with you. Karzov put a bounty on my head and I want to pay him back in kind!
Lakefront Property<|level|>8<|quest_giver|>Zoey Fargo<|quest_giver_loc|>Blacklake District<|quest_ender|><|quest_ender_location|>Blacklake District<|previous_quest|>Close to the Crown<|next_quest|><|objective|>Burn Nasher Supply Crates by the lake.<|description|>You're going to need a distraction to keep the Nashers off your back while you're going after Karzov, and I think I know just the thing. The Nashers have been smuggling supplies across the lake, supplies they need for their "revolution." Set some of those supplies on fire on your way to Nasher Headquarters. That should keep them plenty busy.
Stolen Supplies<|level|>9<|quest_giver|>Hazel the Alchemist<|quest_giver_loc|>Blacklake District<|quest_ender|>Hazel the Alchemist<|quest_ender_location|>Blacklake District<|previous_quest|><|next_quest|>Sampling Sludge<|objective|>Recover Hazel's stolen Alchemical Supplies.<|description|>We alchemists are here researching the Blacklake sludge to see if it has any useful properties. Unfortunately, Nasher rebels mistook our last shipment of supplies for potions and made off with them. Maybe you could get them back for me?
Cornering Karzov<|level|>9<|quest_giver|>Zoey Fargo<|quest_giver_loc|>Blacklake District<|quest_ender|>Sergeant Knox<|quest_ender_location|>Protector's Enclave<|previous_quest|>Close to the Crown<|next_quest|>Trouble in the Tower District, Nest Egg<|objective|>Attack Nasher Headquarters to defeat Karzov and recover the Crown of Neverwinter.<|description|>Karzov will head for Nasher Headquarters, an old warehouse by the shore of the lake. According to Gothwan, that's where they're keeping the Crown as well. This is it! Time to put down the Nasher rebellion and recover the Crown.
Thinning the Horde<|level|>26<|quest_giver|>Doomguide Orran<|quest_giver_loc|>Neverdeath Graveyard<|quest_ender|>Doomguide Orran<|quest_ender_location|>Neverdeath Graveyard<|previous_quest|>The Missing Doomguides<|next_quest|><|objective|>Kill Zombies and Hulks in Pauper's Field<|description|>The clerics of Kelemvor are sworn to care for both the dead and the grieving. When faced with the undead, we try to use Kelemvor's power to gently return the dead to their eternal slumber. In this case, however, the dead are rising in such numbers that we are hard-pressed to hold our position here. If you enter Paupers Field, I ask with heavy heart that you destroy any undead you find so that we do not lose our foothold here.
