descriptions
Ambition's End<|level|><|quest_type|>Story<|faction|><|quest_giver|><|location|>The Deadlands<|previous_quest|>The Last Ambition<|next_quest|>Hope Springs Eternal<|objective|>Assemble your allies and launch an assault on Mehrunes Dagon's capital.<|description|>Sombren decided to join Mehrunes Dagon. He stole Calia's power and added it to his own. Now we must protect the Anchorite and figure out how to find and use the egonymic if we hope to defeat Sombren and Mehrunes Dagon.
Amputating the Hand<|level|>37<|quest_type|>Alliance<|faction|>Daggerfall Covenant<|quest_giver|>General Thoda, Talia at-Marimah<|location|>Alik'r Desert<|previous_quest|>Imperial Incursion<|next_quest|>Restoring the Ansei Wards<|objective|>End the threat of the Withered Hand in Alik'r.<|description|>The final Ansei Ward has been tracked to the Motalion Necropolis. I must help Prince Azah recover the Ward and put an end to the Withered Hand's plot.
The Amronal of Valenwood<|level|>28<|quest_type|>Side<|faction|><|quest_giver|>Elaldor in Woodhearth<|location|>Greenshade<|previous_quest|><|next_quest|><|objective|>Defeat a wispmother haunting the marshes.<|description|>It appears a hunting band was overcome by a powerful wispmother, as their frozen forms are scattered about the mire.
Ancestor Wards in Deshaan<|level|><|quest_type|>Dungeon<|faction|>Undaunted<|quest_giver|>Bolgrul at the Undaunted Enclave<|location|>Deshaan<|previous_quest|><|next_quest|><|objective|>Contain the spirits by placing wards and killing the strongest.<|description|>Bolgrul, one of the Undaunted, gave me a challenge to complete in the Corpse Garden, located in Deshaan
Ancestral Adversity<|level|><|quest_type|>Side<|faction|>Neutral<|quest_giver|>Elfbetta the Shy outside Dreloth Ancestral Tomb or Borfree Dull-Blade outside Veloth Ancestral Tomb<|location|>Vvardenfell<|previous_quest|><|next_quest|><|objective|>Accompany Narsis Dren on a Vvardenfell grave robbing expedition.<|description|>Elfbetta, personal assistant to the famed explorer Narsis Dren, informed me that the adventurer is investigating the ancestral tombs that dot the Vvardenfell landscape. They apparently uncovered an old scroll that hints at hidden treasure.
Ancestral Ties<|level|><|quest_type|>Side<|faction|><|quest_giver|>Drelyth Hleran<|location|>Vvardenfell<|previous_quest|><|next_quest|>Ashlander Relations<|objective|>Help a Redoran noble look into his family's past.<|description|>A Dark Elf named Drelyth Hleran requested my aid in finding his family's lost grave site. He believes the Ashlanders camped near Ald'ruhn might know more about the lost tomb, but the tribes only share their secrets with those who earn their respect.
The Ancestral Tombs<|level|><|quest_type|>Side<|faction|>Neutral<|quest_giver|>Librarian Bradyn<|location|>Vvardenfell<|previous_quest|><|next_quest|>The Lost Library<|objective|>Take rubbings at tombs across the island to unlock a trove of ancient knowledge.<|description|>Librarian Bradyn seeks the location of the lost Library of Andule, the secret repository of knowledge of the ancient Great Houses, by building a miniature reproduction of Vvardenfell.
Anchors from the Harbour<|level|><|quest_type|>Guild<|faction|>Fighters Guild<|quest_giver|>Guildmaster Sees-All-Colors or Bera Moorsmith<|location|><|previous_quest|>Aicessar's Invitation or Basile's Invitation or Hilan's Invitation<|next_quest|>The Dangerous Past<|objective|>Find two Guild members who were investigating Dark Anchors.<|description|>The Guildmaster of the Fighters Guild wants me to perform a task for her.
Ancient Armaments in Bangkorai<|level|><|quest_type|>Dungeon<|faction|>Undaunted<|quest_giver|>Bolgrul at the Undaunted Enclave<|location|>Bangkorai<|previous_quest|><|next_quest|><|objective|>Collect fragmented arms and lift the curse by defeating the Thief-Lord.<|description|>Bolgrul, one of the Undaunted, gave me a challenge to complete in the Crypt of the Exiles, located in Bangkorai.
Ancient Power<|level|><|quest_type|>Side<|faction|><|quest_giver|>Anenya<|location|>Rivenspire<|previous_quest|><|next_quest|><|objective|>Help a novice of the Mages Guild retrieve a powerful relic from the ruins of Erokii.<|description|>I met a Mages Guild novice named Anenya just inside the Erokii Ruins. She was sent here on an assignment to recover a relic called the Tear of Anurraame, but she can't carry it out. I agreed to recover the relic and bring it back to Shornhelm.
Ancient Remains<|level|><|quest_type|>Dungeon<|faction|>Undaunted<|quest_giver|>Bakkhara<|location|>Grahtwood<|previous_quest|><|next_quest|>Consuming Darkness<|objective|>Investigate Wood Orc activity in the ruins beneath Elden Root.<|description|>A tribe of Wood Orcs is protecting Canonreeve Oraneth in Elden Hollow. Bakkhara, a member of the Mages Guild, wants to stop them, but can't attack the Orcs directly due to their association with Canonreeve Oraneth, who is a member of the Thalmor.
Ancient Stones, Ancient Words<|level|><|quest_type|>Side<|faction|><|quest_giver|>Eminaire, northeast of Falinesti Winter Site<|location|>Grahtwood<|previous_quest|><|next_quest|><|objective|>Recover fragments of an ancient Ayleidoon tablet.<|description|>Eminaire, a scholar studying dialects of the Ayleidoon language, asked me to travel west to the coast to look for fragments of a tablet that she believes may further her research.
And Now, Perhaps, Peace<|level|><|quest_type|>Story<|faction|><|quest_giver|>Lady Arabelle Davaux<|location|>Galen<|previous_quest|>The Ivy Throne<|next_quest|><|objective|>Give peace a chance.<|description|>The various threats to the Systres Archipelago have been dealt with and now Lady Arabelle wants to get on with the long-delayed peace talks. First, however, she has a few other tasks for me to take care of.
And Throw Away The Key<|level|><|quest_type|>Side<|faction|><|quest_giver|>Gerent Hernik<|location|>Shadowfen<|previous_quest|><|next_quest|>The Keystone<|objective|>Assist the inmates of White Rose Prison.<|description|>The vicecanons tracked an ancient keystone to White Rose Prison. This artifact would be a major boon to Pact forces in Shadowfen. However, the prisoners seem unwilling to negotiate directly with the vicecanons.
The Anger of a King<|level|><|quest_type|>Story<|faction|><|quest_giver|>Shield-Wife Razbela<|location|>Wrothgar<|previous_quest|><|next_quest|>The King's Gambit<|objective|>Discover what has put King Kurog in such a foul mood.<|description|>King Kurog seems to be in a foul mood, which has affected everyone in the royal court.
Angof the Gravesinger <|level|><|quest_type|>Alliance<|faction|>Daggerfall Covenant<|quest_giver|>Darien Gautier in Cath Bedraud<|location|>Glenumbra<|previous_quest|><|next_quest|>A Dangerous Dream<|objective|>Stop Angof the Gravesinger's necromantic plan to conquer Glenumbra.<|description|>Darien discovered that we need three shard-keys to open the three locks that protect Angof's inner sanctum.
The Anguish Gem<|level|><|quest_type|>Side<|faction|><|quest_giver|>Dralnas Moryon<|location|>Coldharbour<|previous_quest|><|next_quest|><|objective|>Destroy a powerful soul gem to disrupt Molag Bal's research.<|description|>I met a Dark Elf named Dralnas who claims that Dremora have taken his soul to feed to something he calls the Anguish Gem.
An Animal's Grim Abode<|level|><|quest_type|>Side<|faction|><|quest_giver|>Narama-ko<|location|>Northern Elsweyr<|previous_quest|><|next_quest|><|objective|>Find paraphernalia from Marzula-jo's experiments for a young mage.<|description|>A young Khajiiti mage named Narama-ko sought my help outside the Abode of Ignominy. Apparently, the notes and memory stones of a powerful mage lie within this crumbling, subterranean temple. She assures me she could put them to good use.
Another Day, Another Death<|level|><|quest_type|>Side<|faction|>Northern Elsweyr Defense Force<|quest_giver|>Ri'hirr<|location|><|previous_quest|><|next_quest|><|objective|>Kill a powerful necromancer near Orcrest and confiscate his gruesome totems.<|description|>A powerful necromancer named Na'ruzz the Boneweaver lurks in the Bone Pits—a cursed gulch near Orcrest. His dark influence presents a danger to any Khajiit who strays too close.
Another Khajiit's Tale<|level|><|quest_type|>Side<|faction|><|quest_giver|>Zhasim<|location|>Southern Elsweyr<|previous_quest|><|next_quest|><|objective|>Aid a Wrothgarian Khajiit after a trip to his homeland went awry.<|description|>Zhasim, a Khajiit raised by Orcs in Wrothgar, came to Southern Elsweyr to help his uncle get his shipment of gourmet moon-sugar to market in Rimmen. But Zhasim and his guard Maezi were robbed and his cat Winks ran away.
Another Omen<|level|><|quest_type|>Alliance<|faction|>Daggerfall Covenant<|quest_giver|>Abbot Durak at Pariah Abbey<|location|>Stormhaven<|previous_quest|><|next_quest|>General Godrun's Orders<|objective|>Warn High King Emeric of the emergent threat in Gavaudon.<|description|>After I returned the Dream Shard to Pariah Abbey, Abbot Durak told me of concerns that Vaermina also works to destabilize the eastern region of Gavaudon. I'm to warn High King Emeric and then meet Durak at Shinji's Scarp.
An Answer in Blood<|level|><|quest_type|>Side<|faction|><|quest_giver|>Guybert Flaubert<|location|>Southern Elsweyr<|previous_quest|><|next_quest|><|objective|>Collect blood samples from skooma addicts in Moonlit Cove.<|description|>A new form of skooma plagues the coves and alleys of Southern Elsweyr. The Senchal job broker, Guybert Flaubert, urged me to collect blood samples from addicts in Moonlit Cove to help a healer develop a treatment.
Anti-Venom Agitation<|level|><|quest_type|>Side<|faction|>Cyrodilic Collections<|quest_giver|>Jee-Lar<|location|>Shadowfen<|previous_quest|><|next_quest|><|objective|>Create an anti-venom for Cyrodilic Collections' trips to Murkmire.<|description|>Jee-Lar informed me that a Wood Elf named Mindileth knows the recipe for a particularly potent anti-venom. This brew may prove vital for the company's explorers in Murkmire. Apparently, the ingredients—and Mindileth—can be found in Grahtwood.
The Antiquarian Circle <|level|><|quest_type|>Side<|faction|>Neutral<|quest_giver|>'Calling All Antiquarians!" or Verita Numida in Solitude<|location|>Western Skyrim<|previous_quest|><|next_quest|>The Antiquarian's Art<|objective|>Join the Antiquarian Circle.<|description|>I found a recruitment letter offering membership in a scholarly society called the Antiquarian Circle. Joining this fellowship could lead to some exciting discoveries.
The Antiquarian's Art<|level|><|quest_type|>Side<|faction|>Neutral<|quest_giver|>Verita Numida<|location|>Western Skyrim<|previous_quest|><|next_quest|><|objective|>Learn how to scry and excavate Antiquities.<|description|>I joined the Antiquarian Circle. Now I need to learn how to find and recover rare antiquities.
Antique Armor<|level|><|quest_type|>Side<|faction|>Cyrodilic Collections<|quest_giver|>Varo Hosidias<|location|>Murkmire<|previous_quest|><|next_quest|><|objective|>Salvage old Imperial armor for Cyrodilic Collections.<|description|>Varo Hosidias of Cyrodilic Collections wants me to enter the Tsofeer Cavern and gather any pieces of Imperial armor I can find for the benefit of a benefactor named Tia Doran.
The Anxious Apprentice<|level|><|quest_type|>Side<|faction|><|quest_giver|>Beleru Omoril in Vivec City<|location|>Vvardenfell<|previous_quest|><|next_quest|><|objective|>Stop a mad mage's experiment before it causes any more harm.<|description|>Dubdil Alar's apprentice has hired me to stop one of her former master's experiments. I'm also required to gather his research notes for further study.
An Apocalyptic Situation<|level|><|quest_type|>Prologue<|faction|><|quest_giver|>Rogatina Cinna at Elden Root, Daggerfall, or Mournhold<|location|><|previous_quest|><|next_quest|>The Key and the Cataclyst<|objective|>The Waking Flame have taken a dangerous relic from Lyranth the Dremora.<|description|>A strange messenger claims that someone she calls the Dread Lady wants to meet with me. She further claims that this involves a situation that could have apocalyptic consequences. I received a letter from someone claiming to be the Dremora, Lyranth. She wants me to meet with her agent, Rogatina Cinna, concerning an urgent matter in my alliance capital.
Approaching Thunder<|level|><|quest_type|>Side<|faction|><|quest_giver|>Sergeant Sjarakki, Thane Unnvald Ironhand<|location|>The Rift<|previous_quest|><|next_quest|>The Thunder Breaks<|objective|>Prepare for an undead attack at Fullhelm Fort.<|description|>I've received a chilly welcome at Fullhelm Fort. The garrison is beset by undead, and the old Thane is not welcoming strangers.
The Arbordawn Cult<|level|>39<|quest_type|>Side<|faction|>Aldmeri Dominion<|quest_giver|>Berdonion, Ghadar, Calircarya, Andewen, Telenger the Artificer<|location|>Reaper's March<|previous_quest|><|next_quest|><|objective|>Assist Telenger with a problem at the Falinesti Autumn Site.<|description|>Telenger the Artificer, a renowned sage, has come to the Falinesti Autumn Site in search of answers.
Arcane Research<|level|><|quest_type|><|faction|><|quest_giver|>Wayllod<|location|>High Isle<|previous_quest|><|next_quest|><|objective|>Aid a researcher collect information on the Firepot's vents.<|description|>A mage needs someone to enter the Firepot, a cave to the southwest of All Flags Islet, to help with some sort of arcane research.
The Arch-Mage's Boon<|level|><|quest_type|>Guild<|faction|>Mages Guild<|quest_giver|>Arch-Mage Shalidor<|location|><|previous_quest|><|next_quest|><|objective|>Accept Shalidor's gift of the Eidetic Memory.<|description|>After all we've been through together, Arch-Mage Shalidor wants to offer me a kind of memory boon, a way to recall every book I've ever read.
Archaic Relics<|level|>28<|quest_type|>Side<|faction|><|quest_giver|>Alvaren Garoutte at Old Kalgon's Keep, Cesabelle at Lorkrata Ruins<|location|>Rivenspire<|previous_quest|><|next_quest|><|objective|>Find out what happened to Arkay's missing knights.<|description|>Knights of Arkay search for holy relics to help combat the rising undead threat spreading throughout Rivenspire. So far, the knights have yet to return.
Arithiel <|level|><|quest_type|>Side<|faction|><|quest_giver|>Caralith, Eralin, Aering<|location|>Malabal Tor<|previous_quest|><|next_quest|><|objective|>Rescue Arithiel from the Worm Cult in Abamath.<|description|>The Worm Cult ambushed and captured several Wood Elves in Abamath. The Cult may be preparing for a dark ritual.
An Armiger's Duty<|level|><|quest_type|>Side<|faction|>Neutral<|quest_giver|>Captain Naros in The Penitent Pilgrim Inn<|location|>Vvardenfell<|previous_quest|><|next_quest|><|objective|>Investigate the disappearance of pilgrims around Molag Mar.<|description|>Captain Naros, a Buoyant Armiger, is investigating a rash of disappearances near Molag Mar. I agreed to assist her in getting to the root of the cause.
Army at the Gates<|level|>17<|quest_type|>Alliance<|faction|>Daggerfall Covenant<|quest_giver|>Sentry Rechiche on the south road to Alcaire Castle or Sentry Beriel on the southeast road to the castle or Commander Gerieux at the castle's northwestern gate or Dame Falhut at the castle's southeastern gate or Sir Edmund at Firebrand Keep<|location|>Stormhaven<|previous_quest|>To Alcaire Castle<|next_quest|>Two Sides to Every Coin<|objective|>Derive the true purpose of the Alik'r army at Alcaire Castle.<|description|>King Fahara'jad of Alik'r has sent an army to Alcaire Castle. They claim to be on a diplomatic mission, but the Knights of the Flame believe otherwise. This situation could threaten the very fabric of the Daggerfall Covenant.
The Army of Meridia<|level|><|quest_type|>Story<|faction|><|quest_giver|>The Groundskeeper<|location|>Coldharbour<|previous_quest|><|next_quest|>Crossing the Chasm<|objective|>Build an army to take on a Daedric Prince.<|description|>I need to rebuild my army if we're going to have any chance of confronting Molag Bal and stopping the Planemeld. The mysterious Groundskeeper suggests I rescue as many people as I can and send them to the Hollow City.
Art of the Nisswo<|level|><|quest_type|>Side<|faction|><|quest_giver|>Nisswo Uaxal<|location|>Murkmire<|previous_quest|><|next_quest|><|objective|>Help a priest of Sithis create a work of art.<|description|>Nisswo Uaxal, a priest of Sithis, wishes to create a monument to honor Sithis and his people's connection to the concept of change.
Articles of Faith<|level|><|quest_type|>Side<|faction|><|quest_giver|>Crate at Gray Viper Outpost<|location|>Cyrodiil<|previous_quest|><|next_quest|><|objective|>Return a monk's robes.<|description|>I found a set of robes in a bandit camp.
The Artisan<|level|><|quest_type|>Side<|faction|><|quest_giver|>Cinnar<|location|>Greenshade<|previous_quest|><|next_quest|><|objective|>Discover the identity of a mysterious thief.<|description|>An undercover agent named Cinnar asked for my help tracking down a notorious thief called the Artisan. He gave me a list of people to question around Marbruk.
Ascendant Shadows<|level|><|quest_type|>Side<|faction|><|quest_giver|>Parisse Plouff<|location|>High Isle<|previous_quest|><|next_quest|><|objective|>Slay two Ascendant Order leaders, and free some prisoners.<|description|>Two Ascendant Order fanatics threaten travelers in western High Isle. The Ascendant Executioner and the Ascendant Harrower capture their victims with dark magic and subject them to horrible torment.
The Ascendant Storm<|level|><|quest_type|>Story<|faction|><|quest_giver|>Lady Arabelle Davaux or Jakarn<|location|>High Isle<|previous_quest|>To Catch a Magus<|next_quest|>A Chance for Peace<|objective|>Defend All Flags Islet from a frontal assault!<|description|>The Ascendant Magus stands revealed as Count Damard Dufort. He intends to lead the Ascendant Order in an attack on All Flags Islet. Lady Arabelle needs me to help save the alliance leaders—and the hope for peace.
Ascending Doubt<|level|><|quest_type|>Prologue<|faction|><|quest_giver|><|location|>Vvardenfell<|previous_quest|><|next_quest|>A King's Retreat<|objective|>Try to help keep Alliance War peace talks on track.<|description|>I received a letter from Lady Arabelle Davaux, asking me to meet her agent, Jakarn, in Elden Root, Wayrest, or Mournhold, depending on my alliance. She wants me to assist him in a matter of great importance to all of the alliances.
Ash and Reprieve<|level|><|quest_type|>Alliance<|faction|>Daggerfall Covenant<|quest_giver|>Wyress Jehanne at Deleyn's Mill<|location|>Glenumbra<|previous_quest|>Turning of the Trees<|next_quest|>The Wyrd Tree's Roots<|objective|>Rescue the villagers scattered around Deleyn's Mill.<|description|>The village of Deleyn's Mill is under siege. Fire threatens to burn the village to the ground while enraged forest creatures attack the remaining villagers. The witches of the Beldama Wyrd are trying to contain the situation. I should help them.
Ash'abah Rising<|level|><|quest_type|>Alliance<|faction|>Daggerfall Covenant<|quest_giver|>Talia at-Marimah at Morwha's Bounty<|location|>Alik'r Desert<|previous_quest|><|next_quest|>Tu'whacca's Breath<|objective|>Meet the Ash'abah at Tu'whacca's Throne.<|description|>I am now officially a member of the Ash'abah, and I am setting forth to destroy the Withered Hand. Talia suggested I visit Tu'whacca's Throne to see if the Withered Hand has been there.
Ash-Eater Hunt<|level|><|quest_type|>Side<|faction|><|quest_giver|>Huntmaster Sorim-Nakar<|location|>Vvardenfell<|previous_quest|><|next_quest|><|objective|>Accept the Erabenimsun Tribe's challenge and hunt a dire ash beetle.<|description|>Huntmaster Sorim-Nakar of the Erabenimsun Ashlander tribe has given me a challenge. He wants me to hunt the dire ash beetle called Ash-Eater.
The Ashes of Our Fathers<|level|><|quest_type|>Side<|faction|><|quest_giver|>Lozruth<|location|>Wrothgar<|previous_quest|><|next_quest|><|objective|>Find out who is really buried at Honor's Rest.<|description|>Lozruth and Sharela discovered a lost tomb, but they disagree on who rests within.
Ashlander Relations<|level|><|quest_type|>Side<|faction|>Neutral<|quest_giver|>Udami at Urshilaku Camp, or Nakan-Obar at Erabenimsun Camp<|location|>Vvardenfell<|previous_quest|><|next_quest|>Ashlander daily quests<|objective|>Seek out the Ashlander tribes in Vvardenfell and prove your trustworthiness.<|description|>The Zainab tribe has encouraged other Ashlanders to seek a positive relationship with outlanders. Because I've shown respect to the Ashlander culture, I've been encouraged to help build that relationship.
The Aspiring Scholar<|level|><|quest_type|>Side<|faction|><|quest_giver|>Yvara Plouff<|location|>Western Skyrim<|previous_quest|><|next_quest|><|objective|>Help a scholar confirm her theory about the Dragon mounds.<|description|>I met a scholar named Yvara Plouff near a broken down cart. She asked me to help her research some nearby Dragon mounds.
Assassin Hunter<|level|>25<|quest_type|>Side<|faction|><|quest_giver|>Adusa-daro<|location|>Rivenspire<|previous_quest|><|next_quest|>The Assassin's List<|objective|>Hunt down a Montclair assassin.<|description|>Adusa has further need of my help. She's learned of another plot, an assassin contracted by allies of House Montclair.
The Assassin's Arbitration<|level|><|quest_type|>Side<|faction|><|quest_giver|>Chuxu<|location|>Murkmire<|previous_quest|><|next_quest|><|objective|>Assist in investigating a land claims dispute for a retired Shadowscale.<|description|>A local dispute over a saltrice farm has now gotten to the point where Sulahkeesh, a former Shadowscale, must arbitrate for a resolution to be found. I volunteered to ask the former assassin for her help.
